customer_id,group,choice,txn_date
16746,control,RyeRanger,2025-06-08
27190,control,,
20217,control,,
22045,treatment,RyeRanger,2025-06-15
24662,control,RyeRanger,2025-06-03
25278,treatment,CitrusZing,2025-06-26
12545,treatment,,
22212,control,RyeRanger,2025-06-06
26868,control,RyeRanger,2025-06-26
8509,control,RyeRanger,2025-06-26
27270,treatment,RyeRanger,2025-06-11
15563,control,CitrusZing,2025-06-10
27433,control,,
26847,control,,
7161,control,,
1181,control,CitrusZing,2025-06-01
10423,control,,
7724,control,RyeRanger,2025-06-18
10211,treatment,,
16396,treatment,FarmhouseSaison,2025-06-10
6537,control,RyeRanger,2025-06-10
16180,control,,
26106,treatment,,
26762,treatment,,
22514,control,,
2088,control,RyeRanger,2025-06-06
23522,treatment,,
19772,treatment,,
12191,control,RyeRanger,2025-06-25
7447,treatment,,
8493,treatment,AmberOak,2025-06-24
7193,treatment,MidnightStout,2025-06-08
25283,treatment,,
473,control,RyeRanger,2025-06-30
2678,control,AmberOak,2025-06-17
9174,control,,
8240,control,,
17441,treatment,,
12351,control,RyeRanger,2025-06-13
652,treatment,,
9649,treatment,,
15592,control,AmberOak,2025-06-23
13924,control,,
25148,treatment,HazyHopper,2025-06-30
24470,control,RyeRanger,2025-06-07
8701,control,,
22837,treatment,,
23953,control,,
15870,control,,
18610,control,RyeRanger,2025-06-01
24061,treatment,,
24571,treatment,,
5024,treatment,AmberOak,2025-06-27
18292,control,,
26225,control,RyeRanger,2025-06-26
922,control,,
23339,control,,
8869,treatment,,
6548,control,RyeRanger,2025-06-08
16470,control,,
598,control,,
7488,treatment,,
15530,control,CitrusZing,2025-06-20
11942,control,RyeRanger,2025-06-20
21517,control,RyeRanger,2025-06-05
678,treatment,HazyHopper,2025-06-25
15546,treatment,FarmhouseSaison,2025-06-02
868,control,,
4297,treatment,,
4326,control,,
6051,treatment,,
24885,treatment,,
21678,control,,
26605,control,,
22473,treatment,,
17939,control,CitrusZing,2025-06-05
4496,control,RyeRanger,2025-06-05
8736,treatment,VelvetPorter,2025-06-07
17980,treatment,VelvetPorter,2025-06-11
6805,control,,
16079,control,,
17017,control,,
4478,control,,
22987,treatment,,
23284,control,RyeRanger,2025-06-30
11314,treatment,CitrusZing,2025-06-27
3915,treatment,AmberOak,2025-06-16
26053,treatment,RyeRanger,2025-06-24
9033,treatment,VelvetPorter,2025-06-28
22831,control,FarmhouseSaison,2025-06-29
23218,treatment,,
10447,control,CitrusZing,2025-06-18
15678,control,CitrusZing,2025-06-10
3984,treatment,,
21475,treatment,CitrusZing,2025-06-07
20576,control,,
13401,treatment,CitrusZing,2025-06-24
10059,treatment,,
15226,control,CitrusZing,2025-06-28
1049,control,TropicalIPA,2025-06-03
11014,control,RyeRanger,2025-06-21
12526,control,TropicalIPA,2025-06-03
23991,treatment,AmberOak,2025-06-29
5508,control,,
4768,treatment,HazyHopper,2025-06-26
3449,control,RyeRanger,2025-06-28
15973,control,,
14587,control,CitrusZing,2025-06-16
10606,treatment,AmberOak,2025-06-06
2006,treatment,MidnightStout,2025-06-04
21860,control,RyeRanger,2025-06-29
26727,treatment,,
10900,control,CitrusZing,2025-06-01
21196,control,,
14101,control,,
20403,treatment,HazyHopper,2025-06-12
4251,treatment,,
6807,control,RyeRanger,2025-06-16
7026,treatment,TropicalIPA,2025-06-03
20598,control,RyeRanger,2025-06-24
17730,control,VelvetPorter,2025-06-06
25347,control,RyeRanger,2025-06-23
6529,control,CitrusZing,2025-06-21
8940,treatment,VelvetPorter,2025-06-05
20821,treatment,,
4573,control,CitrusZing,2025-06-10
22132,treatment,FarmhouseSaison,2025-06-06
11985,control,RyeRanger,2025-06-06
9570,control,,
19165,treatment,,
22294,control,RyeRanger,2025-06-10
192,control,FarmhouseSaison,2025-06-29
8510,control,,
22032,treatment,RyeRanger,2025-06-21
25646,treatment,,
25327,treatment,RyeRanger,2025-06-28
12341,control,CitrusZing,2025-06-14
23063,treatment,,
4665,control,,
12658,control,CherryLambic,2025-06-22
2879,control,,
19024,control,,
17449,control,,
11693,control,RyeRanger,2025-06-18
19498,treatment,VelvetPorter,2025-06-18
1842,control,FarmhouseSaison,2025-06-23
8719,treatment,,
24789,treatment,,
7055,control,,
3262,control,HazyHopper,2025-06-24
26192,treatment,,
24905,control,RyeRanger,2025-06-02
24877,control,,
20226,treatment,,
21624,control,RyeRanger,2025-06-12
3638,control,CherryLambic,2025-06-07
117,control,RyeRanger,2025-06-09
9091,control,AmberOak,2025-06-01
26158,treatment,TropicalIPA,2025-06-20
124,control,,
17707,control,,
9549,control,CitrusZing,2025-06-24
12950,control,RyeRanger,2025-06-18
22498,treatment,,
11656,treatment,CherryLambic,2025-06-24
16262,treatment,RyeRanger,2025-06-07
6004,treatment,CitrusZing,2025-06-04
2145,control,,
360,control,CitrusZing,2025-06-30
23889,treatment,AmberOak,2025-06-17
19478,treatment,,
23981,control,,
17414,control,RyeRanger,2025-06-17
24172,treatment,AlpinePils,2025-06-15
9508,treatment,VelvetPorter,2025-06-11
26898,treatment,RyeRanger,2025-06-03
5369,control,,
13656,control,AlpinePils,2025-06-07
10605,control,,
14092,control,,
4717,control,,
23711,treatment,TropicalIPA,2025-06-28
14314,treatment,,
14245,control,RyeRanger,2025-06-30
16455,control,RyeRanger,2025-06-26
17067,control,FarmhouseSaison,2025-06-26
2300,treatment,HazyHopper,2025-06-29
24408,control,,
17139,treatment,,
22440,treatment,MidnightStout,2025-06-09
16038,control,,
13356,control,,
189,control,,
14112,treatment,MidnightStout,2025-06-24
11885,treatment,,
8330,treatment,CherryLambic,2025-06-18
10736,control,,
20099,control,VelvetPorter,2025-06-04
16073,treatment,AlpinePils,2025-06-01
23764,treatment,AlpinePils,2025-06-09
24714,control,RyeRanger,2025-06-11
1249,control,,
4316,control,CitrusZing,2025-06-23
23846,control,RyeRanger,2025-06-16
17574,control,RyeRanger,2025-06-29
13732,control,,
11923,control,,
21324,control,,
9116,control,,
1383,treatment,,
7658,control,,
10041,control,,
4537,control,,
11738,control,,
14672,control,,
10019,control,RyeRanger,2025-06-14
22160,control,,
22117,treatment,RyeRanger,2025-06-21
27100,control,AmberOak,2025-06-11
20603,treatment,,
22779,treatment,,
7094,control,,
5873,control,RyeRanger,2025-06-23
27337,treatment,,
21511,control,,
19062,control,,
3556,treatment,CherryLambic,2025-06-05
4483,control,,
18069,control,VelvetPorter,2025-06-20
17312,treatment,,
5932,control,CitrusZing,2025-06-02
128,control,CitrusZing,2025-06-21
8224,control,,
10891,treatment,,
12383,control,,
3962,treatment,,
15535,control,,
18192,treatment,FarmhouseSaison,2025-06-27
3353,control,,
12159,treatment,,
1084,treatment,FarmhouseSaison,2025-06-19
13803,treatment,AmberOak,2025-06-01
11903,control,,
13231,treatment,,
5005,treatment,VelvetPorter,2025-06-14
19820,control,CitrusZing,2025-06-22
2129,treatment,CherryLambic,2025-06-26
4629,control,,
24596,control,AlpinePils,2025-06-21
25264,treatment,,
14315,treatment,,
13440,control,,
25793,control,RyeRanger,2025-06-22
8888,treatment,TropicalIPA,2025-06-28
21736,control,,
25978,control,RyeRanger,2025-06-26
16349,control,,
22703,control,,
30,treatment,CherryLambic,2025-06-29
5987,treatment,RyeRanger,2025-06-14
20228,control,,
20515,control,,
5783,control,CitrusZing,2025-06-28
24316,control,,
18812,control,,
15472,treatment,MidnightStout,2025-06-17
16469,control,CitrusZing,2025-06-04
359,control,,
12432,control,CherryLambic,2025-06-30
4800,control,RyeRanger,2025-06-30
13163,treatment,VelvetPorter,2025-06-22
10050,control,RyeRanger,2025-06-19
12465,treatment,,
6943,control,RyeRanger,2025-06-17
15371,control,CitrusZing,2025-06-15
16890,control,,
25716,control,,
3480,control,RyeRanger,2025-06-14
15419,control,,
13173,treatment,,
2304,control,RyeRanger,2025-06-08
7852,control,,
18707,control,,
2436,control,,
5954,control,,
20445,treatment,FarmhouseSaison,2025-06-23
10147,treatment,,
24179,control,CitrusZing,2025-06-24
17788,control,RyeRanger,2025-06-11
19548,control,TropicalIPA,2025-06-22
7829,control,,
6958,treatment,,
4366,control,,
17600,control,,
19216,control,,
21179,treatment,,
18816,control,CitrusZing,2025-06-26
324,control,,
27138,control,CitrusZing,2025-06-22
9921,control,RyeRanger,2025-06-12
23235,control,RyeRanger,2025-06-18
26862,control,,
6255,treatment,AmberOak,2025-06-10
10123,control,FarmhouseSaison,2025-06-06
10303,control,CitrusZing,2025-06-15
16261,control,AmberOak,2025-06-17
10378,control,RyeRanger,2025-06-24
3822,control,,
22557,control,RyeRanger,2025-06-01
9905,treatment,,
21788,control,,
25253,control,,
23370,treatment,,
10976,treatment,,
2996,control,RyeRanger,2025-06-14
16740,control,CitrusZing,2025-06-24
8489,control,RyeRanger,2025-06-02
19823,control,,
13119,treatment,,
4877,treatment,,
11273,treatment,,
10674,control,,
24734,treatment,VelvetPorter,2025-06-15
19018,control,,
25803,treatment,,
8319,treatment,RyeRanger,2025-06-10
2202,control,,
24138,treatment,,
1011,treatment,MidnightStout,2025-06-29
13392,control,,
19234,treatment,RyeRanger,2025-06-01
2531,control,RyeRanger,2025-06-25
6240,treatment,RyeRanger,2025-06-29
1533,control,,
27064,control,RyeRanger,2025-06-03
25647,control,,
18002,control,AmberOak,2025-06-14
5772,control,,
14436,treatment,RyeRanger,2025-06-19
5933,treatment,HazyHopper,2025-06-15
22518,control,CitrusZing,2025-06-28
7545,control,,
4444,control,,
14574,treatment,,
18937,treatment,RyeRanger,2025-06-14
22470,control,,
1686,control,,
26231,control,RyeRanger,2025-06-21
12521,control,CitrusZing,2025-06-17
20600,control,RyeRanger,2025-06-04
9936,treatment,,
17134,control,CitrusZing,2025-06-11
20345,treatment,CitrusZing,2025-06-06
15837,control,,
25508,control,,
13702,control,HazyHopper,2025-06-02
5101,treatment,HazyHopper,2025-06-15
13475,control,,
14846,control,,
16078,treatment,MidnightStout,2025-06-30
3055,control,TropicalIPA,2025-06-15
18043,control,CitrusZing,2025-06-12
5436,control,,
23625,control,RyeRanger,2025-06-18
2375,control,,
271,control,,
3310,control,,
5020,control,RyeRanger,2025-06-26
6843,control,AlpinePils,2025-06-02
21540,control,AmberOak,2025-06-14
24263,control,,
4974,control,,
22890,control,,
17424,control,,
20866,control,RyeRanger,2025-06-22
23960,control,RyeRanger,2025-06-14
4961,treatment,TropicalIPA,2025-06-01
4325,control,,
23765,treatment,,
13858,treatment,,
1282,treatment,,
8200,treatment,AmberOak,2025-06-09
8297,control,,
11780,control,,
9013,control,,
1759,treatment,,
23249,control,CitrusZing,2025-06-06
16051,treatment,AmberOak,2025-06-03
12073,treatment,TropicalIPA,2025-06-04
24911,control,RyeRanger,2025-06-24
11470,treatment,HazyHopper,2025-06-19
11783,treatment,AmberOak,2025-06-28
12025,control,RyeRanger,2025-06-24
3883,treatment,MidnightStout,2025-06-22
5137,control,,
21872,treatment,AmberOak,2025-06-24
23183,treatment,,
1781,control,,
14006,control,,
4465,control,,
22647,control,,
13823,control,RyeRanger,2025-06-18
25513,control,,
25860,control,,
23810,control,,
16662,control,,
16101,treatment,CherryLambic,2025-06-27
26995,control,,
26202,control,,
23069,control,,
17762,treatment,,
18385,control,,
3132,control,,
13148,treatment,,
15772,treatment,HazyHopper,2025-06-20
6436,control,CitrusZing,2025-06-15
23717,control,,
22516,control,AmberOak,2025-06-07
11340,control,CherryLambic,2025-06-09
7151,treatment,,
18685,control,CitrusZing,2025-06-29
10076,treatment,RyeRanger,2025-06-12
24390,control,RyeRanger,2025-06-25
25565,treatment,AlpinePils,2025-06-05
19000,control,RyeRanger,2025-06-29
20253,treatment,CherryLambic,2025-06-01
19972,treatment,,
23773,control,RyeRanger,2025-06-08
3181,treatment,,
13181,treatment,,
21996,control,,
17327,treatment,,
6315,treatment,CitrusZing,2025-06-17
11123,control,,
17715,control,RyeRanger,2025-06-02
22505,treatment,AlpinePils,2025-06-30
19567,control,,
3473,control,,
2686,control,AmberOak,2025-06-29
17857,control,RyeRanger,2025-06-11
5727,control,,
1966,treatment,,
7678,treatment,VelvetPorter,2025-06-07
23950,control,CitrusZing,2025-06-16
17029,treatment,,
38,treatment,,
24078,treatment,AmberOak,2025-06-06
2479,treatment,HazyHopper,2025-06-01
6767,treatment,,
4585,control,CherryLambic,2025-06-15
9503,control,RyeRanger,2025-06-29
9403,treatment,CitrusZing,2025-06-23
25709,control,HazyHopper,2025-06-06
14331,control,,
315,control,CitrusZing,2025-06-25
5922,control,,
20911,control,CitrusZing,2025-06-08
21398,control,RyeRanger,2025-06-06
10462,treatment,,
17483,control,,
13856,control,,
13896,treatment,MidnightStout,2025-06-18
25880,control,HazyHopper,2025-06-01
16946,control,,
7715,control,,
22530,treatment,RyeRanger,2025-06-17
18761,control,,
19998,control,,
27489,treatment,FarmhouseSaison,2025-06-14
582,control,CitrusZing,2025-06-17
10996,treatment,,
25499,control,RyeRanger,2025-06-11
26942,treatment,FarmhouseSaison,2025-06-10
1097,control,RyeRanger,2025-06-27
13984,control,,
7482,control,,
8884,treatment,TropicalIPA,2025-06-28
7462,control,AlpinePils,2025-06-19
7863,control,,
18179,control,,
6967,treatment,,
22374,treatment,,
1952,control,VelvetPorter,2025-06-10
5366,control,RyeRanger,2025-06-30
15617,control,,
21766,treatment,,
11691,control,,
19880,treatment,AmberOak,2025-06-10
6870,treatment,AlpinePils,2025-06-12
9273,control,,
23809,control,AlpinePils,2025-06-02
22543,control,,
24407,control,,
6603,treatment,RyeRanger,2025-06-25
5270,control,RyeRanger,2025-06-17
2476,control,RyeRanger,2025-06-25
14025,control,RyeRanger,2025-06-03
17195,treatment,AmberOak,2025-06-15
24712,treatment,MidnightStout,2025-06-11
87,treatment,VelvetPorter,2025-06-26
15905,treatment,,
11360,control,,
17735,treatment,HazyHopper,2025-06-19
17398,control,,
11541,treatment,FarmhouseSaison,2025-06-23
20923,control,RyeRanger,2025-06-15
16255,treatment,HazyHopper,2025-06-30
865,control,,
11418,control,,
6440,treatment,VelvetPorter,2025-06-09
15026,control,,
8754,control,,
18988,control,,
7086,control,FarmhouseSaison,2025-06-11
13811,control,,
15478,treatment,,
9983,control,,
11508,control,CitrusZing,2025-06-11
27262,treatment,MidnightStout,2025-06-09
20163,treatment,,
15084,treatment,,
5610,control,,
20075,treatment,CherryLambic,2025-06-05
10299,control,,
13463,treatment,AlpinePils,2025-06-17
7709,control,CitrusZing,2025-06-08
9845,control,RyeRanger,2025-06-22
4855,control,VelvetPorter,2025-06-25
7747,treatment,MidnightStout,2025-06-02
2831,control,CitrusZing,2025-06-23
1535,treatment,AmberOak,2025-06-22
16097,control,RyeRanger,2025-06-16
13411,control,,
459,treatment,CitrusZing,2025-06-14
2874,treatment,,
26750,control,,
5709,treatment,,
5267,control,,
4543,control,RyeRanger,2025-06-28
9794,control,RyeRanger,2025-06-19
16903,treatment,TropicalIPA,2025-06-03
15743,control,,
26213,control,,
25870,control,CitrusZing,2025-06-29
6443,control,RyeRanger,2025-06-18
23160,control,AlpinePils,2025-06-13
11335,treatment,FarmhouseSaison,2025-06-10
10680,control,CherryLambic,2025-06-24
24764,control,,
8114,control,RyeRanger,2025-06-09
15127,treatment,CherryLambic,2025-06-21
16048,treatment,,
4511,treatment,,
9264,control,CitrusZing,2025-06-07
2543,control,RyeRanger,2025-06-04
5644,control,RyeRanger,2025-06-24
14380,control,RyeRanger,2025-06-20
13284,treatment,,
8998,treatment,CherryLambic,2025-06-09
24115,control,RyeRanger,2025-06-23
811,treatment,CitrusZing,2025-06-15
25966,control,,
5901,control,RyeRanger,2025-06-25
20614,control,RyeRanger,2025-06-13
2571,control,,
13056,treatment,CitrusZing,2025-06-03
17933,control,RyeRanger,2025-06-30
10699,control,FarmhouseSaison,2025-06-05
23244,treatment,,
25475,control,HazyHopper,2025-06-19
8164,treatment,,
10561,control,RyeRanger,2025-06-23
9710,treatment,VelvetPorter,2025-06-28
5239,treatment,,
25389,control,,
8740,treatment,FarmhouseSaison,2025-06-19
3318,treatment,,
27351,control,,
24380,control,RyeRanger,2025-06-05
23654,control,RyeRanger,2025-06-29
1423,control,,
20912,control,,
20787,treatment,HazyHopper,2025-06-15
2621,treatment,FarmhouseSaison,2025-06-24
13029,treatment,,
2987,control,,
14752,control,RyeRanger,2025-06-06
26030,control,RyeRanger,2025-06-13
21416,treatment,VelvetPorter,2025-06-09
9131,treatment,,
25899,control,,
25279,control,CitrusZing,2025-06-01
12747,control,,
25167,treatment,VelvetPorter,2025-06-22
22984,control,RyeRanger,2025-06-30
19065,control,,
3224,control,RyeRanger,2025-06-22
18790,treatment,VelvetPorter,2025-06-13
21061,treatment,TropicalIPA,2025-06-13
23058,control,,
12994,treatment,,
26031,treatment,CherryLambic,2025-06-10
23643,control,,
25739,control,,
14065,control,,
4242,control,CherryLambic,2025-06-05
5625,control,FarmhouseSaison,2025-06-22
15508,control,CitrusZing,2025-06-23
19023,treatment,CitrusZing,2025-06-11
21774,treatment,,
12493,treatment,,
25568,control,RyeRanger,2025-06-09
1087,control,RyeRanger,2025-06-28
22654,control,CitrusZing,2025-06-12
20324,treatment,RyeRanger,2025-06-30
8587,control,,
15964,control,,
14575,treatment,,
20551,treatment,,
2758,control,RyeRanger,2025-06-20
7452,treatment,,
5226,control,RyeRanger,2025-06-21
26906,treatment,,
5827,treatment,,
27094,treatment,MidnightStout,2025-06-17
1972,control,RyeRanger,2025-06-22
24865,treatment,,
19099,control,RyeRanger,2025-06-20
5867,control,RyeRanger,2025-06-13
25462,control,,
15324,control,CitrusZing,2025-06-10
26824,treatment,RyeRanger,2025-06-25
24134,treatment,MidnightStout,2025-06-16
25913,control,,
11579,control,HazyHopper,2025-06-09
2856,treatment,,
23787,control,,
9348,treatment,AmberOak,2025-06-14
8951,control,CitrusZing,2025-06-30
6374,treatment,,
23296,treatment,RyeRanger,2025-06-23
23177,treatment,TropicalIPA,2025-06-14
10434,control,RyeRanger,2025-06-20
1050,control,RyeRanger,2025-06-22
19025,control,CitrusZing,2025-06-27
24313,control,CitrusZing,2025-06-16
23179,control,,
8562,treatment,FarmhouseSaison,2025-06-29
25053,control,AlpinePils,2025-06-12
5000,treatment,HazyHopper,2025-06-14
22317,control,,
7438,control,,
10926,control,RyeRanger,2025-06-13
6231,treatment,MidnightStout,2025-06-30
14861,treatment,HazyHopper,2025-06-20
714,control,,
23700,treatment,VelvetPorter,2025-06-07
12887,control,RyeRanger,2025-06-07
7217,control,RyeRanger,2025-06-04
25518,control,VelvetPorter,2025-06-25
3857,control,HazyHopper,2025-06-07
15771,control,AmberOak,2025-06-23
12776,treatment,,
13576,treatment,,
6341,treatment,TropicalIPA,2025-06-26
43,control,,
1692,control,CitrusZing,2025-06-12
18299,control,,
8173,treatment,MidnightStout,2025-06-01
6396,treatment,AmberOak,2025-06-20
14285,control,,
26012,control,,
8910,treatment,AmberOak,2025-06-13
19215,treatment,,
10528,treatment,,
2738,treatment,CherryLambic,2025-06-14
4914,control,RyeRanger,2025-06-16
9534,treatment,,
14732,control,,
20842,control,,
11325,treatment,,
8651,control,,
25043,treatment,TropicalIPA,2025-06-09
4851,control,CitrusZing,2025-06-11
16288,control,CherryLambic,2025-06-20
