customer_id,group,choice,txn_date,purchase_flag
21203,control,CitrusZing,2025-06-24,1
26761,treatment,FarmhouseSaison,2025-06-22,1
10067,treatment,,,0
27306,control,HazyHopper,2025-06-16,1
19267,treatment,CitrusZing,2025-06-05,1
5788,control,,,0
1646,control,HazyHopper,2025-06-27,1
3724,control,TropicalIPA,2025-06-17,1
22070,control,,,0
13428,control,,,0
1905,control,TropicalIPA,2025-06-19,1
234,treatment,CitrusZing,2025-06-21,1
7114,control,,,0
11422,control,HazyHopper,2025-06-23,1
24299,control,,,0
21931,control,,,0
21594,control,,,0
1580,treatment,HazyHopper,2025-06-20,1
11242,control,HazyHopper,2025-06-21,1
24373,control,,,0
13344,treatment,FarmhouseSaison,2025-06-27,1
1912,control,TropicalIPA,2025-06-19,1
24227,control,,,0
26028,control,AlpinePils,2025-06-06,1
494,control,CitrusZing,2025-06-13,1
13614,treatment,,,0
17757,treatment,FarmhouseSaison,2025-06-19,1
12176,control,,,0
1797,treatment,RyeRanger,2025-06-27,1
13861,treatment,,,0
8799,control,HazyHopper,2025-06-26,1
20952,control,HazyHopper,2025-06-30,1
23651,control,CitrusZing,2025-06-20,1
9737,control,,,0
20706,treatment,AlpinePils,2025-06-10,1
1987,control,,,0
6079,treatment,CherryLambic,2025-06-06,1
665,control,CitrusZing,2025-06-02,1
27579,control,HazyHopper,2025-06-03,1
6146,control,CitrusZing,2025-06-27,1
23808,control,HazyHopper,2025-06-11,1
4782,control,,,0
23663,control,,,0
22872,treatment,TropicalIPA,2025-06-11,1
6979,treatment,,,0
15906,treatment,AlpinePils,2025-06-26,1
3441,control,TropicalIPA,2025-06-03,1
685,control,HazyHopper,2025-06-20,1
2836,control,CitrusZing,2025-06-11,1
17064,control,,,0
6436,control,HazyHopper,2025-06-03,1
16014,control,,,0
23091,control,HazyHopper,2025-06-04,1
22330,control,TropicalIPA,2025-06-05,1
14872,control,HazyHopper,2025-06-11,1
1536,control,,,0
6510,treatment,CherryLambic,2025-06-12,1
23047,control,,,0
11474,treatment,FarmhouseSaison,2025-06-11,1
18400,treatment,,,0
4562,control,AlpinePils,2025-06-07,1
27604,control,HazyHopper,2025-06-21,1
14585,control,HazyHopper,2025-06-20,1
15584,control,CherryLambic,2025-06-08,1
18792,control,,,0
22308,control,,,0
15649,control,,,0
23821,control,CitrusZing,2025-06-20,1
26615,treatment,CherryLambic,2025-06-13,1
7969,control,,,0
24841,treatment,HazyHopper,2025-06-19,1
7685,control,,,0
14839,treatment,,,0
5326,control,,,0
19887,control,HazyHopper,2025-06-07,1
21158,control,HazyHopper,2025-06-17,1
19349,control,HazyHopper,2025-06-19,1
11509,treatment,,,0
13273,control,HazyHopper,2025-06-05,1
1111,control,HazyHopper,2025-06-16,1
5132,treatment,,,0
6930,treatment,,,0
26333,control,,,0
22082,control,HazyHopper,2025-06-07,1
15346,control,HazyHopper,2025-06-03,1
164,control,,,0
26561,control,HazyHopper,2025-06-01,1
19699,control,HazyHopper,2025-06-14,1
11530,treatment,FarmhouseSaison,2025-06-25,1
11738,control,,,0
15306,control,,,0
13820,treatment,RyeRanger,2025-06-21,1
6473,control,CitrusZing,2025-06-29,1
15007,control,,,0
6085,treatment,,,0
8319,treatment,,,0
12138,control,HazyHopper,2025-06-25,1
13268,control,,,0
13086,control,CitrusZing,2025-06-25,1
2853,control,,,0
6612,treatment,,,0
19807,control,,,0
26474,control,TropicalIPA,2025-06-23,1
16265,control,,,0
24399,control,HazyHopper,2025-06-13,1
23545,control,,,0
20529,control,,,0
10691,control,TropicalIPA,2025-06-19,1
9293,control,TropicalIPA,2025-06-16,1
18727,control,,,0
16218,treatment,MidnightStout,2025-06-04,1
6114,control,HazyHopper,2025-06-12,1
21765,treatment,,,0
9560,control,,,0
12477,control,,,0
97,control,,,0
12172,treatment,HazyHopper,2025-06-20,1
24091,control,,,0
14709,control,CitrusZing,2025-06-20,1
26357,control,HazyHopper,2025-06-18,1
1198,control,TropicalIPA,2025-06-28,1
5366,control,CitrusZing,2025-06-02,1
18249,control,HazyHopper,2025-06-03,1
15931,control,,,0
25419,treatment,FarmhouseSaison,2025-06-01,1
23037,control,,,0
25322,control,,,0
11693,control,,,0
16570,control,HazyHopper,2025-06-10,1
15831,control,,,0
15511,treatment,,,0
17841,control,,,0
1329,treatment,,,0
10557,treatment,,,0
5201,treatment,CherryLambic,2025-06-06,1
7622,control,,,0
21112,control,,,0
11142,control,,,0
23391,control,,,0
21101,treatment,VelvetPorter,2025-06-22,1
27068,control,HazyHopper,2025-06-29,1
17946,control,,,0
21520,treatment,CherryLambic,2025-06-24,1
8268,control,CitrusZing,2025-06-14,1
10249,control,TropicalIPA,2025-06-24,1
20929,control,HazyHopper,2025-06-18,1
7177,control,HazyHopper,2025-06-07,1
4990,control,,,0
26847,control,,,0
14010,control,CitrusZing,2025-06-03,1
1009,control,,,0
14179,control,,,0
10786,control,HazyHopper,2025-06-02,1
331,control,,,0
5577,control,HazyHopper,2025-06-18,1
15172,control,CitrusZing,2025-06-02,1
21302,control,HazyHopper,2025-06-04,1
11615,control,HazyHopper,2025-06-11,1
27104,treatment,,,0
17914,treatment,,,0
24941,control,TropicalIPA,2025-06-07,1
10891,control,CitrusZing,2025-06-16,1
16875,treatment,,,0
4765,control,TropicalIPA,2025-06-07,1
19416,control,,,0
26789,treatment,,,0
16291,control,,,0
21443,treatment,AmberOak,2025-06-10,1
12981,treatment,MidnightStout,2025-06-23,1
666,control,TropicalIPA,2025-06-01,1
7828,control,,,0
20150,treatment,CitrusZing,2025-06-25,1
25671,treatment,TropicalIPA,2025-06-24,1
24778,treatment,TropicalIPA,2025-06-25,1
21640,control,CitrusZing,2025-06-11,1
6502,control,HazyHopper,2025-06-14,1
2669,control,,,0
5200,control,HazyHopper,2025-06-09,1
14255,control,CitrusZing,2025-06-07,1
18929,control,HazyHopper,2025-06-29,1
9960,control,TropicalIPA,2025-06-12,1
20063,treatment,,,0
23754,treatment,AmberOak,2025-06-04,1
1354,control,,,0
18970,control,TropicalIPA,2025-06-03,1
2555,treatment,FarmhouseSaison,2025-06-20,1
7218,treatment,CherryLambic,2025-06-04,1
26917,control,CitrusZing,2025-06-23,1
7919,control,,,0
14929,treatment,AmberOak,2025-06-05,1
26567,control,,,0
23727,control,HazyHopper,2025-06-09,1
5000,treatment,CitrusZing,2025-06-01,1
12196,control,,,0
12684,control,HazyHopper,2025-06-18,1
12410,control,HazyHopper,2025-06-14,1
19734,control,,,0
26593,control,,,0
1679,control,HazyHopper,2025-06-27,1
13638,treatment,RyeRanger,2025-06-07,1
12081,control,AlpinePils,2025-06-01,1
14954,control,TropicalIPA,2025-06-12,1
12230,control,,,0
9743,control,CherryLambic,2025-06-02,1
744,control,HazyHopper,2025-06-09,1
19202,control,,,0
4372,treatment,CitrusZing,2025-06-03,1
22991,treatment,HazyHopper,2025-06-30,1
16756,treatment,,,0
23446,control,VelvetPorter,2025-06-15,1
20146,control,CitrusZing,2025-06-15,1
16659,control,,,0
20036,control,AlpinePils,2025-06-08,1
18155,treatment,AmberOak,2025-06-01,1
9683,control,CitrusZing,2025-06-20,1
9758,treatment,,,0
11240,control,HazyHopper,2025-06-28,1
9232,control,,,0
6627,treatment,AmberOak,2025-06-06,1
6578,treatment,AlpinePils,2025-06-13,1
26790,control,HazyHopper,2025-06-25,1
19941,control,,,0
7944,control,CitrusZing,2025-06-01,1
19132,control,,,0
26687,control,TropicalIPA,2025-06-06,1
20105,control,TropicalIPA,2025-06-28,1
14211,control,HazyHopper,2025-06-19,1
13260,control,,,0
2029,control,,,0
10631,control,HazyHopper,2025-06-28,1
20299,control,,,0
13332,control,,,0
6007,treatment,,,0
2756,control,,,0
439,treatment,,,0
13032,control,CitrusZing,2025-06-21,1
24870,control,HazyHopper,2025-06-22,1
22935,treatment,HazyHopper,2025-06-06,1
16688,control,,,0
25850,control,,,0
18984,control,TropicalIPA,2025-06-22,1
14313,control,HazyHopper,2025-06-19,1
13874,control,HazyHopper,2025-06-27,1
11769,treatment,,,0
5960,control,CitrusZing,2025-06-24,1
1628,control,,,0
7280,treatment,,,0
67,treatment,,,0
15040,treatment,,,0
24606,treatment,TropicalIPA,2025-06-28,1
12677,control,,,0
12742,control,,,0
26601,control,,,0
6034,control,CitrusZing,2025-06-19,1
22602,control,,,0
1849,control,,,0
2008,treatment,RyeRanger,2025-06-29,1
387,control,HazyHopper,2025-06-09,1
5405,control,,,0
16260,control,HazyHopper,2025-06-30,1
21540,control,,,0
1283,control,,,0
22736,control,CitrusZing,2025-06-20,1
23557,control,CitrusZing,2025-06-06,1
26959,control,,,0
27183,control,,,0
24499,control,TropicalIPA,2025-06-17,1
23028,control,,,0
4838,control,CitrusZing,2025-06-07,1
26257,control,CherryLambic,2025-06-15,1
22827,treatment,,,0
6694,control,,,0
9738,control,HazyHopper,2025-06-20,1
27615,treatment,TropicalIPA,2025-06-28,1
17803,treatment,TropicalIPA,2025-06-09,1
2366,treatment,AmberOak,2025-06-20,1
6127,control,,,0
14671,control,CitrusZing,2025-06-28,1
8534,control,,,0
23444,control,CitrusZing,2025-06-20,1
25619,control,VelvetPorter,2025-06-21,1
13989,treatment,,,0
9848,treatment,CherryLambic,2025-06-09,1
7089,control,,,0
9065,control,TropicalIPA,2025-06-15,1
23733,control,,,0
12020,control,CitrusZing,2025-06-27,1
18740,control,CitrusZing,2025-06-21,1
4218,control,,,0
9799,control,CitrusZing,2025-06-18,1
25147,control,HazyHopper,2025-06-07,1
21578,control,,,0
15038,treatment,CherryLambic,2025-06-21,1
17624,control,HazyHopper,2025-06-13,1
2550,control,CitrusZing,2025-06-27,1
26945,control,CitrusZing,2025-06-15,1
19432,control,,,0
16966,control,,,0
21926,control,,,0
25429,control,CitrusZing,2025-06-27,1
23449,treatment,,,0
19757,treatment,,,0
1789,control,HazyHopper,2025-06-14,1
19249,treatment,,,0
5348,treatment,,,0
27117,control,HazyHopper,2025-06-05,1
1631,control,,,0
1446,control,AlpinePils,2025-06-22,1
14371,control,,,0
8877,control,HazyHopper,2025-06-15,1
21527,control,CitrusZing,2025-06-01,1
6829,treatment,,,0
13286,control,,,0
9991,control,TropicalIPA,2025-06-22,1
25995,treatment,,,0
5888,control,,,0
7047,control,TropicalIPA,2025-06-19,1
26038,control,HazyHopper,2025-06-29,1
12180,control,HazyHopper,2025-06-08,1
6,treatment,,,0
217,treatment,,,0
8795,control,HazyHopper,2025-06-14,1
15026,control,,,0
18530,control,HazyHopper,2025-06-09,1
15928,treatment,CherryLambic,2025-06-01,1
3039,control,,,0
18853,control,CitrusZing,2025-06-26,1
14086,treatment,,,0
23581,treatment,HazyHopper,2025-06-24,1
10852,control,HazyHopper,2025-06-03,1
8749,control,,,0
14442,control,,,0
17638,treatment,,,0
1391,control,,,0
22861,control,,,0
22042,control,,,0
16512,control,,,0
12695,control,CherryLambic,2025-06-26,1
5487,treatment,,,0
22649,control,,,0
14176,control,HazyHopper,2025-06-12,1
11877,treatment,,,0
3613,control,,,0
18971,control,,,0
16507,treatment,CitrusZing,2025-06-17,1
26755,control,,,0
13006,control,,,0
22713,control,,,0
22575,control,,,0
12635,treatment,,,0
5235,treatment,,,0
14384,treatment,,,0
23202,treatment,,,0
11148,control,CherryLambic,2025-06-24,1
15555,control,HazyHopper,2025-06-03,1
682,treatment,MidnightStout,2025-06-10,1
8913,control,,,0
15133,treatment,HazyHopper,2025-06-03,1
24633,control,HazyHopper,2025-06-08,1
14264,treatment,MidnightStout,2025-06-09,1
21552,control,,,0
22222,treatment,,,0
18088,control,CitrusZing,2025-06-21,1
5147,treatment,,,0
5074,control,,,0
25239,control,,,0
13105,treatment,TropicalIPA,2025-06-23,1
1973,control,,,0
8388,control,,,0
20390,control,,,0
15403,control,,,0
3882,treatment,MidnightStout,2025-06-05,1
12723,control,,,0
7832,treatment,,,0
25734,control,,,0
25469,control,HazyHopper,2025-06-15,1
5491,control,CitrusZing,2025-06-07,1
18392,control,TropicalIPA,2025-06-18,1
11418,treatment,,,0
2289,control,CitrusZing,2025-06-16,1
23518,control,,,0
14408,treatment,VelvetPorter,2025-06-04,1
2219,control,CitrusZing,2025-06-19,1
1125,treatment,,,0
2882,control,TropicalIPA,2025-06-11,1
27015,control,,,0
7130,control,,,0
16360,treatment,RyeRanger,2025-06-01,1
22672,control,,,0
14699,treatment,RyeRanger,2025-06-29,1
22234,control,HazyHopper,2025-06-17,1
25706,control,HazyHopper,2025-06-28,1
11253,control,AlpinePils,2025-06-24,1
24110,control,,,0
20327,treatment,TropicalIPA,2025-06-24,1
19395,control,CitrusZing,2025-06-21,1
22517,control,,,0
948,control,,,0
7265,treatment,VelvetPorter,2025-06-27,1
3056,treatment,CherryLambic,2025-06-07,1
25017,treatment,,,0
1786,control,,,0
21100,control,HazyHopper,2025-06-07,1
10152,control,TropicalIPA,2025-06-18,1
26516,control,CitrusZing,2025-06-30,1
8333,control,,,0
23863,treatment,,,0
23849,treatment,,,0
25104,control,HazyHopper,2025-06-11,1
8134,treatment,,,0
19103,treatment,,,0
18531,control,,,0
24985,treatment,,,0
1158,treatment,,,0
12952,treatment,,,0
24920,treatment,MidnightStout,2025-06-02,1
19192,treatment,MidnightStout,2025-06-22,1
12165,control,HazyHopper,2025-06-08,1
2114,control,HazyHopper,2025-06-11,1
22227,treatment,MidnightStout,2025-06-30,1
27054,control,HazyHopper,2025-06-21,1
26402,control,,,0
10520,control,,,0
21634,treatment,TropicalIPA,2025-06-23,1
13441,treatment,TropicalIPA,2025-06-10,1
23758,control,,,0
4257,treatment,HazyHopper,2025-06-18,1
4830,control,,,0
9362,treatment,,,0
12798,control,HazyHopper,2025-06-25,1
3798,control,CitrusZing,2025-06-10,1
11033,treatment,,,0
16069,control,VelvetPorter,2025-06-12,1
18029,treatment,,,0
26623,control,TropicalIPA,2025-06-14,1
24423,treatment,AmberOak,2025-06-06,1
10208,treatment,,,0
16940,control,,,0
9425,control,AlpinePils,2025-06-28,1
23185,control,AlpinePils,2025-06-12,1
7355,control,VelvetPorter,2025-06-13,1
16286,control,TropicalIPA,2025-06-12,1
18707,treatment,,,0
23148,control,AlpinePils,2025-06-29,1
16950,control,,,0
3786,treatment,,,0
10380,control,HazyHopper,2025-06-14,1
26819,control,HazyHopper,2025-06-03,1
27575,control,HazyHopper,2025-06-24,1
23819,control,HazyHopper,2025-06-17,1
24387,control,,,0
20866,control,,,0
15501,control,TropicalIPA,2025-06-03,1
13575,control,,,0
3933,treatment,AmberOak,2025-06-21,1
18714,treatment,,,0
10125,control,,,0
12826,treatment,AlpinePils,2025-06-03,1
22280,control,CitrusZing,2025-06-03,1
5813,control,HazyHopper,2025-06-08,1
677,control,HazyHopper,2025-06-15,1
24803,control,,,0
842,control,TropicalIPA,2025-06-30,1
26803,control,HazyHopper,2025-06-17,1
13390,control,HazyHopper,2025-06-11,1
21912,control,,,0
7961,control,CitrusZing,2025-06-16,1
26371,control,HazyHopper,2025-06-28,1
11546,treatment,,,0
2741,control,,,0
23943,treatment,VelvetPorter,2025-06-30,1
18728,control,CherryLambic,2025-06-09,1
23660,treatment,VelvetPorter,2025-06-18,1
5427,control,,,0
13115,control,,,0
17989,control,CitrusZing,2025-06-14,1
8532,treatment,,,0
16572,control,,,0
6257,control,AlpinePils,2025-06-25,1
6507,treatment,,,0
14296,control,HazyHopper,2025-06-30,1
11776,control,,,0
20427,control,CherryLambic,2025-06-20,1
18175,control,,,0
5567,treatment,AlpinePils,2025-06-05,1
5776,control,,,0
27158,control,HazyHopper,2025-06-14,1
3820,treatment,,,0
7224,treatment,,,0
23374,control,HazyHopper,2025-06-03,1
16968,control,HazyHopper,2025-06-14,1
20021,treatment,,,0
19697,control,CitrusZing,2025-06-13,1
3069,control,,,0
11536,control,HazyHopper,2025-06-01,1
14706,control,,,0
23413,treatment,HazyHopper,2025-06-14,1
15918,control,TropicalIPA,2025-06-13,1
25758,treatment,,,0
15895,treatment,VelvetPorter,2025-06-19,1
21109,control,,,0
21307,control,HazyHopper,2025-06-02,1
9908,control,HazyHopper,2025-06-23,1
27391,control,HazyHopper,2025-06-21,1
5179,control,HazyHopper,2025-06-07,1
22129,control,HazyHopper,2025-06-26,1
17769,control,HazyHopper,2025-06-06,1
8975,control,HazyHopper,2025-06-24,1
17779,treatment,FarmhouseSaison,2025-06-30,1
3789,treatment,,,0
22994,control,HazyHopper,2025-06-26,1
21169,control,HazyHopper,2025-06-18,1
15048,control,CitrusZing,2025-06-17,1
21222,control,,,0
20265,control,AlpinePils,2025-06-28,1
9002,control,HazyHopper,2025-06-07,1
27352,control,HazyHopper,2025-06-16,1
18494,treatment,,,0
23468,control,,,0
13644,control,,,0
9302,control,,,0
13946,treatment,CitrusZing,2025-06-11,1
15049,control,,,0
23697,treatment,VelvetPorter,2025-06-18,1
18146,treatment,AmberOak,2025-06-22,1
10416,control,,,0
9931,treatment,CherryLambic,2025-06-26,1
25220,control,CherryLambic,2025-06-17,1
6408,control,CitrusZing,2025-06-22,1
3596,treatment,,,0
14644,control,,,0
15183,control,,,0
9455,treatment,HazyHopper,2025-06-16,1
12111,control,HazyHopper,2025-06-25,1
17199,treatment,,,0
7393,control,,,0
14061,control,,,0
25753,treatment,CherryLambic,2025-06-09,1
27084,treatment,HazyHopper,2025-06-25,1
2163,control,,,0
19681,control,HazyHopper,2025-06-05,1
4906,control,HazyHopper,2025-06-27,1
2190,control,,,0
3027,control,HazyHopper,2025-06-07,1
4919,control,,,0
2318,control,,,0
1081,treatment,,,0
8298,control,CitrusZing,2025-06-22,1
5325,control,CherryLambic,2025-06-04,1
8791,control,,,0
23741,control,CitrusZing,2025-06-15,1
14436,control,,,0
13173,treatment,,,0
7024,treatment,AlpinePils,2025-06-28,1
8001,control,HazyHopper,2025-06-16,1
23759,control,,,0
10646,control,,,0
21969,treatment,,,0
8802,control,HazyHopper,2025-06-28,1
5341,control,CitrusZing,2025-06-18,1
4716,control,,,0
23622,treatment,HazyHopper,2025-06-25,1
4282,control,HazyHopper,2025-06-06,1
2255,treatment,,,0
26438,control,VelvetPorter,2025-06-21,1
9146,control,,,0
20322,control,,,0
19537,treatment,FarmhouseSaison,2025-06-06,1
24234,treatment,RyeRanger,2025-06-18,1
19117,control,HazyHopper,2025-06-04,1
149,treatment,HazyHopper,2025-06-05,1
13297,control,,,0
12533,control,TropicalIPA,2025-06-01,1
19187,control,HazyHopper,2025-06-05,1
437,control,,,0
5556,control,TropicalIPA,2025-06-26,1
24994,control,,,0
12780,control,,,0
16133,control,CitrusZing,2025-06-21,1
4410,control,CitrusZing,2025-06-04,1
26131,control,,,0
21609,control,CitrusZing,2025-06-30,1
656,control,,,0
18858,control,,,0
3600,treatment,,,0
8348,treatment,,,0
18309,control,HazyHopper,2025-06-20,1
5580,control,HazyHopper,2025-06-04,1
9344,control,,,0
7507,treatment,,,0
23536,control,CherryLambic,2025-06-09,1
24157,treatment,MidnightStout,2025-06-07,1
20253,treatment,,,0
15357,control,TropicalIPA,2025-06-14,1
13695,control,HazyHopper,2025-06-04,1
11592,treatment,,,0
20386,treatment,,,0
11167,control,HazyHopper,2025-06-22,1
12909,treatment,,,0
14365,control,CitrusZing,2025-06-25,1
4070,treatment,,,0
306,control,,,0
14572,control,,,0
5067,control,HazyHopper,2025-06-15,1
8762,control,CitrusZing,2025-06-16,1
14440,control,HazyHopper,2025-06-14,1
26140,control,HazyHopper,2025-06-28,1
16210,treatment,VelvetPorter,2025-06-01,1
3322,control,HazyHopper,2025-06-04,1
26378,treatment,VelvetPorter,2025-06-11,1
10912,treatment,MidnightStout,2025-06-13,1
2015,control,CitrusZing,2025-06-15,1
316,control,,,0
9215,control,,,0
947,control,CitrusZing,2025-06-11,1
19664,control,HazyHopper,2025-06-19,1
5573,control,HazyHopper,2025-06-07,1
14032,treatment,VelvetPorter,2025-06-04,1
12124,control,AlpinePils,2025-06-27,1
17908,control,,,0
25399,control,HazyHopper,2025-06-22,1
12645,control,HazyHopper,2025-06-29,1
7812,control,,,0
7602,treatment,,,0
8869,control,HazyHopper,2025-06-17,1
22988,control,,,0
13449,control,,,0
9971,control,,,0
16835,control,,,0
13228,treatment,HazyHopper,2025-06-27,1
25688,control,,,0
18209,treatment,,,0
24090,control,,,0
23681,control,,,0
7551,control,CitrusZing,2025-06-27,1
17297,control,TropicalIPA,2025-06-15,1
26842,control,CherryLambic,2025-06-06,1
1349,control,,,0
23494,control,,,0
7620,treatment,,,0
8037,treatment,,,0
15492,control,CitrusZing,2025-06-15,1
21832,control,TropicalIPA,2025-06-16,1
17343,control,HazyHopper,2025-06-18,1
12892,treatment,,,0
5032,control,,,0
16786,control,,,0
15481,control,,,0
7237,control,,,0
17937,treatment,,,0
19313,control,TropicalIPA,2025-06-26,1
22009,control,HazyHopper,2025-06-11,1
16530,control,HazyHopper,2025-06-12,1
23061,control,CitrusZing,2025-06-15,1
5196,control,TropicalIPA,2025-06-07,1
4873,treatment,CitrusZing,2025-06-07,1
12115,control,HazyHopper,2025-06-04,1
1318,treatment,,,0
2785,control,,,0
3401,control,HazyHopper,2025-06-17,1
23707,control,TropicalIPA,2025-06-06,1
5404,treatment,,,0
12343,control,HazyHopper,2025-06-15,1
25773,control,,,0
4674,control,HazyHopper,2025-06-05,1
9734,treatment,HazyHopper,2025-06-16,1
7571,control,VelvetPorter,2025-06-26,1
24149,control,CherryLambic,2025-06-18,1
1728,control,,,0
16890,treatment,,,0
23271,control,,,0
1625,control,,,0
13234,control,,,0
895,control,CitrusZing,2025-06-06,1
23925,control,TropicalIPA,2025-06-18,1
10844,control,,,0
7227,treatment,,,0
22336,control,TropicalIPA,2025-06-05,1
